	BayesTS	alpha	beta	prior_sigma	Y_mean	X_mean	Z_mean	gene_symbol
ENSG00000124356	0.8684016385733057	10.272110601010686	1.5955771677652792	0.4983076541260864	10.7175255	24.163265306122447	0.8651685393258427	STAMBP
ENSG00000135966	0.5863609542191837	8.150838464836568	5.859296249161839	0.5063731431375541	12.081761	23.51020408163265	2.348314606741573	TGFBRAP1
ENSG00000164291	0.3653575446456549	5.698692180596326	9.927541410223997	0.5034689780755249	3.5283422	12.46938775510204	2.5842696629213484	ARSK
ENSG00000165678	0.6948655802584207	10.398867433131976	4.458521358507533	0.5050980486916504	193.35754	25.0	2.224719101123596	GHITM
ENSG00000140297	0.1199721875294011	2.46076150850664	18.182870765984664	0.5047058422625864	2.5281029	2.877551020408163	2.561797752808989	GCNT3
ENSG00000166275	0.8444574812419035	10.786524982050995	1.9406845975606224	0.4874103459308327	28.517273	24.755102040816325	0.9887640449438202	BORCS7
ENSG00000100036	0.3368227662176112	5.4246223853998	10.728499667594408	0.495863495597592	3.7513137	12.918367346938776	2.9213483146067416	SLC35E4
ENSG00000091651	0.2493537433906727	4.158752762469911	12.68849691342827	0.4988612766395226	2.7697365	6.020408163265306	2.224719101123596	ORC6
ENSG00000130005	0.5985305262341698	8.537964098157012	5.897601526543259	0.4986137255393219	33.234787	24.22448979591837	2.752808988764045	GAMT
ENSG00000166928	0.2187210871979596	3.885812505238902	13.601696891825458	0.5046888775985043	6.5344944	7.673469387755102	2.955056179775281	MS4A14
ENSG00000162437	0.8706070191376324	9.871459372969849	1.391625950801841	0.5044277463101203	9.981438	23.12244897959184	1.0674157303370786	RAVER2
ENSG00000170374	0.0215040326626873	0.6783346645092637	29.44999893094641	0.5166292513413558	0.16397773	0.1632653061224489	2.8764044943820224	SP7
ENSG00000261236	0.6256700983971293	8.87491946381146	5.386558432453283	0.4878522687606285	27.97136	24.857142857142858	2.606741573033708	BOP1
ENSG00000155008	0.6302058535904105	8.47748637700127	5.048537889740436	0.5020810381646237	6.918999	21.775510204081638	1.98876404494382	APOOL
ENSG00000181143	0.0375032869329929	1.053059431713827	26.190723118199774	0.5091145236446513	0.29481778	0.7755102040816326	2.842696629213483	MUC16
ENSG00000117899	0.7977613941479929	9.71703190062624	2.488326014091137	0.4873216734602505	12.718952	24.142857142857142	1.0898876404494382	MESD
ENSG00000136935	0.6833254040874408	9.302888251877857	4.230072167751004	0.5035395337161844	18.272425	24.693877551020407	1.752808988764045	GOLGA1
ENSG00000175166	0.8161457623108279	10.84391251326992	2.448403805170289	0.4950093414180159	85.84266	25.0	1.0224719101123596	PSMD2
ENSG00000170948	0.0218245086037231	0.6567349309020628	30.073865178100945	0.5065917822518438	1.1200608	0.5102040816326531	2.898876404494382	MBD3L1
ENSG00000169084	0.568260712024964	8.20587121025184	6.283413255634128	0.4844233003139158	9.012937	22.448979591836736	2.5168539325842696	DHRSX
ENSG00000183020	0.786061641052923	10.663046271017048	2.9420000706338327	0.4971548591458093	41.354534	25.0	1.3820224719101124	AP2A2
ENSG00000170962	0.3990838742958758	5.89969357365167	9.10730239342028	0.5026329765573224	18.797647	15.510204081632653	3.0	PDGFD
ENSG00000104904	0.8254070133420225	12.357356904007654	2.704290943520252	0.5067255029965256	630.99756	25.0	1.3707865168539326	OAZ1
ENSG00000169826	0.8533008738524678	10.400255413680734	1.7686265472196911	0.4903479260728422	23.863106	24.632653061224488	0.7528089887640449	CSGALNACT2
ENSG00000083097	0.6353244261511654	8.771473979153523	5.108051883364759	0.5065417860701287	11.928909	23.10204081632653	2.01123595505618	DOP1A
ENSG00000158901	0.0115589955875741	0.3121765933580129	28.953504337576195	0.5018403077406578	0.030812297	0.0	2.9775280898876404	WFDC8
ENSG00000175920	0.341906618734265	5.042780992988956	9.994943254753416	0.495978471402089	5.0329294	7.489795918367347	2.01123595505618	DOK7
ENSG00000123636	0.629567503785397	8.675298258286615	5.084684320307321	0.4896787227679128	7.774296	21.93877551020408	1.853932584269663	BAZ2B
ENSG00000119782	0.6116432929604374	8.618047258983554	5.540930089870487	0.5031856490517147	17.320053	22.897959183673468	2.2808988764044944	FKBP1B
ENSG00000164347	0.7956370093489238	9.661880183356608	2.49217689554585	0.4948220502744641	14.503426	24.306122448979597	1.146067415730337	GFM2
ENSG00000157343	0.235276378720645	4.140832340877604	13.362412259989677	0.501133664388734	5.674326	8.326530612244898	2.966292134831461	ARMC12
ENSG00000160062	0.4989850870859037	6.495162775698731	6.615231904754364	0.5072293339452326	3.2871149	11.26530612244898	1.3370786516853932	ZBTB8A
ENSG00000021852	0.0227853841583703	0.7247155570937813	28.422423650469067	0.4956236267321828	6.6032853	0.7346938775510204	2.966292134831461	C8B
ENSG00000196428	0.5649509873539373	8.113962149651975	6.2265581068177145	0.5104021382224473	8.382074	22.40816326530612	2.146067415730337	TSC22D2
ENSG00000257103	0.769824417758374	10.718114839432928	3.198450749505298	0.4890202396748161	58.826866	25.0	1.2808988764044944	LSM14A
ENSG00000009307	0.7352178136977892	10.50164027115217	3.715713555320527	0.5100868440527546	222.18486	25.0	1.6741573033707866	CSDE1
ENSG00000124762	0.6445306542305927	9.445859853371305	5.232132820350119	0.5058813298730673	146.55875	24.775510204081638	2.3820224719101124	CDKN1A
ENSG00000166710	0.7751932802199499	11.384099468777656	3.244780655410466	0.507610078953258	1106.7449	25.0	1.5842696629213484	B2M
ENSG00000234068	0.0225472053143568	0.676576523366051	29.00727538799935	0.4995992391652288	0.76821	0.5306122448979592	2.9775280898876404	PAGE2
ENSG00000111145	0.5699393796736025	8.432941606079634	6.472908901564863	0.5028348712541267	20.918993	22.020408163265305	2.2808988764044944	ELK3
ENSG00000130167	0.0306844041064172	0.8593967338832375	27.45955685972776	0.5109797079287385	3.1846044	0.5918367346938775	2.8764044943820224	TSPAN16
ENSG00000089022	0.6777942338945384	9.054631813518508	4.289000851925863	0.4948702216744757	8.595903	22.918367346938776	1.6404494382022472	MAPKAPK5
ENSG00000160999	0.5548604016410663	7.428594307343588	5.826800356860112	0.5031254281474558	7.3860555	17.836734693877553	1.7191011235955056	SH2B2
ENSG00000162639	0.5263291517647767	7.193559228665293	6.583554146968257	0.5043374079213182	7.3334665	16.612244897959183	1.7640449438202248	HENMT1
ENSG00000162949	0.2068867079383889	3.596854125681465	13.958054816186197	0.4976009649324565	2.3574183	2.857142857142857	1.3820224719101124	CAPN13
ENSG00000164828	0.8529126341217191	11.102099985367184	1.9457755398678824	0.5083911590288914	77.30443	24.775510204081638	0.5955056179775281	SUN1
ENSG00000239779	0.6954837519241902	9.733453170145705	4.359537627428298	0.502503429514689	101.779816	25.0	2.0786516853932584	WBP1
ENSG00000177600	0.777428045324853	11.283888631151584	3.269235481533849	0.4989636745412654	1038.9403	25.0	1.8651685393258424	RPLP2
ENSG00000171540	0.0186471267390696	0.5379231442423589	29.551405022694063	0.4983060102733966	0.42105952	0.4285714285714285	2.9775280898876404	OTP
ENSG00000142541	0.8737979786361318	13.987346397513962	2.024576011830111	0.5012648918176373	2301.463	25.0	1.2696629213483146	RPL13A
ENSG00000121940	0.7404069536289795	10.274229943943874	3.538540820323841	0.491529298428954	19.764057	24.40816326530612	1.303370786516854	CLCC1
ENSG00000164932	0.4000569353562863	6.025275293635864	9.014488472208043	0.4885484759033452	11.105593	12.0	2.044943820224719	CTHRC1
ENSG00000172137	0.4466003251544533	6.514803673878941	8.034807499327998	0.5034876684512614	38.921158	14.816326530612244	2.449438202247191	CALB2
ENSG00000073331	0.4885745374076747	7.066372379286001	7.398439026368775	0.4950682366983264	7.83893	17.3265306122449	2.134831460674157	ALPK1
ENSG00000141469	0.3201405254929921	5.012965424587493	10.91973693068601	0.4988120502625353	10.385681	10.428571428571429	2.629213483146068	SLC14A1
ENSG00000163421	0.0859935639675582	1.906773637859644	20.25634652290222	0.5040621734044157	8.248991	2.9183673469387754	3.0	PROK2
ENSG00000115085	0.3083615532316223	4.993476816224258	11.254752070861336	0.4908123891318623	8.42521	10.0	2.707865168539326	ZAP70
ENSG00000153989	0.575728182312902	8.440001536396656	6.367204005317726	0.5000154046871713	13.126827	23.93877551020408	2.561797752808989	NUS1
ENSG00000007237	0.55333484301859	8.023459033523343	6.529378750449013	0.5033632307677046	44.605198	22.571428571428573	2.7865168539325844	GAS7
ENSG00000146834	0.8468377549920232	10.95887917645248	1.990134369443629	0.4996197516873684	38.49801	25.0	0.8426966292134831	MEPCE
ENSG00000125895	0.4606606262764014	7.018403685538681	8.144098525834945	0.5062688011216371	8.098104	16.551020408163264	2.348314606741573	TMEM74B
ENSG00000153779	0.0195288378974336	0.6133295981341568	31.057854550590307	0.4926651545190131	0.26960793	0.4897959183673469	2.932584269662921	TGIF2LX
ENSG00000157782	0.5048600505576005	6.596680892990326	6.489720983945823	0.5000164032527566	17.47599	10.89795918367347	1.2134831460674158	CABP1
ENSG00000120659	0.027932132608846	0.7762728957291989	27.971933308301946	0.498641216890741	0.23004314	0.2244897959183673	2.865168539325843	TNFSF11
ENSG00000053501	0.8603602783056554	10.424676510869794	1.7070173333979766	0.5092680145456526	19.391481	24.93877551020408	0.7415730337078652	USE1
ENSG00000081791	0.9305889443288918	11.682170871245022	0.8283971907883498	0.5035479552719668	35.428375	25.0	0.1123595505617977	DELE1
ENSG00000162723	0.067721951363557	1.726241193158409	23.399115050230943	0.4964193329662494	0.23433176	0.3265306122448979	2.202247191011236	SLAMF9
ENSG00000171307	0.5577461667909092	8.286092636472638	6.6609285953755375	0.5061090855308302	16.945557	24.6734693877551	2.853932584269663	ZDHHC16
ENSG00000163362	0.2724412535878132	4.386942685529864	11.747542561615193	0.4960989137804169	4.771861	5.142857142857143	1.5842696629213484	INAVA
ENSG00000146049	0.0174385803794461	0.5377141304521272	30.322550050668543	0.4959101893818103	0.17310195	0.1428571428571428	2.865168539325843	KAAG1
ENSG00000109572	0.7106332646615542	9.312169392099992	3.8179967162048474	0.5012041845802417	18.891417	24.59183673469388	1.5617977528089888	CLCN3
ENSG00000135945	0.732287220560934	9.740560610887345	3.6295461369403337	0.4991213442167997	21.15001	24.12244897959184	1.4382022471910112	REV1
ENSG00000158669	0.8393952892169494	10.765903338478834	2.024349714959267	0.5008311266471076	23.614132	24.877551020408163	1.2134831460674158	GPAT4
ENSG00000120471	0.0901975227539218	1.976705011925344	20.593673717127565	0.508810048756787	2.2428594	2.4489795918367347	2.539325842696629	TP53AIP1
ENSG00000146950	0.3809504629613159	5.6652776386854455	9.459468688040074	0.5016296723840248	2.8943892	8.857142857142858	1.752808988764045	SHROOM2
ENSG00000138834	0.7527376239068144	10.559079921747609	3.480503324596121	0.516556721650771	81.9007	25.0	1.5168539325842696	MAPK8IP3
ENSG00000075391	0.5244223143629948	7.422867061833346	6.582993294953436	0.5026181282397663	7.3131385	19.3265306122449	2.224719101123596	RASAL2
ENSG00000158555	0.5898760024827828	8.195449099967211	5.598979722269353	0.5037909935414113	11.876857	19.306122448979597	1.7865168539325842	GDPD5
ENSG00000139352	0.1891041920173328	3.288589601103347	14.469389408508585	0.4897535424005549	5.053116	7.244897959183674	2.842696629213483	ASCL1
ENSG00000197872	0.7949943756430936	9.101779070198663	2.375812720996376	0.4916662007320131	16.536505	21.489795918367346	1.1123595505617978	CYRIA
ENSG00000137392	0.2346109405095538	4.085301740024837	13.444890979709337	0.5062197411177751	755.1477	9.79591836734694	2.966292134831461	CLPS
ENSG00000186432	0.7165058772539955	10.001765425525598	3.8344391679397103	0.5005244226590985	19.545813	24.816326530612244	1.4382022471910112	KPNA4
ENSG00000144036	0.6382826259718407	8.7634046262634	5.010218750173521	0.4981829579960806	11.017584	23.0	1.9438202247191008	EXOC6B
ENSG00000102409	0.6734998736034993	9.455345442541171	4.769497573194377	0.50198969848444	125.61587	24.6734693877551	2.157303370786517	BEX4
ENSG00000179091	0.8681508872780704	12.42850423033486	1.8732506494258456	0.5076551061794524	162.08553	25.0	1.0449438202247192	CYC1
ENSG00000129675	0.5570737699932173	8.217594936421518	6.469271533367541	0.4945809874606477	16.80666	23.551020408163264	2.606741573033708	ARHGEF6
ENSG00000162341	0.6191011943995206	8.572880970147896	5.257700136286762	0.4909113137564542	10.393636	21.714285714285715	1.8651685393258424	TPCN2
ENSG00000186529	0.1837558144350781	3.2826665571187337	14.588067389055029	0.4996090023494943	6.597156	5.306122448979592	2.5842696629213484	CYP4F3
ENSG00000236126	0.0104750938394292	0.3068886603238525	29.9239797891764	0.495917642451195	1.0000001e-05	0.0	2.9775280898876404	CT47A3
ENSG00000198807	0.0880292860912101	1.9648626592827323	20.50943796060793	0.499032697078133	2.82131	2.36734693877551	2.752808988764045	PAX9
ENSG00000128272	0.7303784514370839	10.819812050860556	3.968128357487701	0.5166655015395494	363.63474	25.0	2.02247191011236	ATF4
ENSG00000121879	0.6576593741995601	8.65869906237237	4.498256949922919	0.5063528351723211	10.590989	22.040816326530614	1.4157303370786516	PIK3CA
ENSG00000108506	0.4711001517841814	6.956684042674048	7.888110681530829	0.5056614793012233	5.268708	19.51020408163265	2.797752808988764	INTS2
ENSG00000165695	0.1296184497922587	2.606487055895292	17.391477280583405	0.501029107777335	2.3254533	3.653061224489796	2.797752808988764	AK8
ENSG00000111110	0.401195962599487	6.079703411262356	9.018592697503331	0.4890942925605834	8.690381	12.714285714285714	2.202247191011236	PPM1H
ENSG00000170369	0.0323065302747169	0.9607189804376098	29.251034138292017	0.4892804351450001	1.0721636	0.979591836734694	2.966292134831461	CST2
ENSG00000175220	0.8173981189124352	11.098688926144796	2.5635675692582343	0.5022784010817849	86.39149	25.0	1.2247191011235956	ARHGAP1
ENSG00000139160	0.1811664642881269	3.2753963600528557	14.838897505002295	0.5010708854604372	2.0060732	3.5510204081632653	2.191011235955056	ETFBKMT
ENSG00000138061	0.5597967136475109	7.937828700702769	6.321300324765995	0.5040379349943517	18.438501	17.93877551020408	1.8426966292134832	CYP1B1
ENSG00000166471	0.6108662549495579	8.659304874060663	5.377382440203962	0.4969958911391026	17.223053	24.6530612244898	2.146067415730337	TMEM41B
ENSG00000170523	0.0199826985673367	0.6198614889603838	28.705006329866865	0.5145158839146243	2.5046227	0.4693877551020408	3.0	KRT83
ENSG00000071889	0.7400821989567831	10.258812944104616	3.5871730029638127	0.5056087682727107	49.428818	25.0	1.5168539325842696	FAM3A
ENSG00000105173	0.3153638912685746	5.062774545700583	11.16779432510256	0.5047781705292248	3.7707329	10.428571428571429	2.337078651685393	CCNE1
ENSG00000136261	0.666202631105356	9.499122133999316	4.850476980140754	0.5061651745135045	38.56136	24.51020408163265	2.134831460674157	BZW2
ENSG00000198168	0.7784520047346223	10.013782369063236	2.7843372551536247	0.4993385443775036	13.246358	23.816326530612244	1.0337078651685394	SVIP
ENSG00000274274	0.0135859471111159	0.3841395149645332	28.514562329855227	0.4975574833801873	0.0017121419	0.0	2.9213483146067416	GAGE13
ENSG00000112699	0.6830309827707015	8.711380815267333	4.013725951173095	0.5064251793801687	11.515633	21.18367346938776	1.404494382022472	GMDS
ENSG00000221878	0.0139148678745216	0.4528317169354787	32.00300214200841	0.4897745926350592	0.025564345	0.0204081632653061	2.932584269662921	PSG7
ENSG00000108641	0.6318750997758203	8.410376467009288	4.979538790086999	0.4891575346005352	8.432515	20.12244897959184	1.4606741573033708	B9D1
ENSG00000037757	0.6992725024697144	9.292847707792143	3.961559596296144	0.4822449041034962	17.74603	23.6530612244898	1.5056179775280898	MRI1
ENSG00000108433	0.7246101263498957	9.42549489002465	3.59449523225458	0.5043187546126401	10.561352	24.020408163265305	1.2696629213483146	GOSR2
ENSG00000111215	0.4287258055262239	6.573067108288832	8.79040005442739	0.517518684308294	28.781279	17.163265306122447	3.0	PRR4
ENSG00000226742	0.6920847265699985	9.459129113840422	4.293115439907608	0.5086038355420076	26.534822	24.551020408163264	1.7078651685393258	HSBP1L1
ENSG00000059728	0.6889329899430578	9.021955979184378	4.118992025604151	0.4973295384964123	28.989344	23.040816326530614	1.4382022471910112	MXD1
ENSG00000132016	0.1960432810463757	3.5309362034695324	13.934644304210492	0.5036143620053529	2.3926585	4.979591836734694	2.348314606741573	BRME1
ENSG00000254470	0.5816424021955308	8.293604491272387	5.840430168830161	0.4972553100293117	11.1248455	21.10204081632653	1.98876404494382	AP5B1
ENSG00000018236	0.3989333939718707	6.059217741869498	9.345550427654311	0.5096483689305384	19.082865	15.306122448979592	2.853932584269663	CNTN1
ENSG00000153933	0.4847855848504864	7.225015245877103	7.621814507064228	0.488457930360304	5.9143677	17.571428571428573	2.337078651685393	DGKE
ENSG00000278845	0.7911301900221341	10.088886015344617	2.693581143300449	0.4932378319373965	31.964226	24.897959183673468	1.0898876404494382	MRPL45
ENSG00000139329	0.4773418986681901	7.190027864143816	7.750251820302777	0.5090235327242818	132.58704	17.408163265306122	2.853932584269663	LUM
ENSG00000144554	0.1601844791204087	3.085786602773828	15.82626578664558	0.5133737188336027	2.2012503	4.346938775510204	2.5842696629213484	FANCD2
